sample_scope,id,payment_pi,payment_type,weighted_count_denominator,weighted_count_numerator,weighted_dollar_denominator,weighted_dollar_numerator,weighted_count_share,weighted_dollar_share
full_unrestricted,103414,4,Debit card,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,5,Prepaid/gift/EBT card,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,6,Bank account number payment,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,7,Online banking bill payment,0.909750521183014,0.909750521183014,2087.8774461150174,2087.8774461150174,1,1
full_unrestricted,103414,8,Money order,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,10,Mobile payment app,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,11,Account-to-account transfer,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,13,Other payment method,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103414,14,Deduction from income,0.909750521183014,0,2087.8774461150174,0,0,0
full_unrestricted,103415,1,Cash,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,2,Check,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,3,Credit card,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,4,Debit card,0.7499193400144577,0.49994340538978577,56.24395050108433,37.49575540423393,0.6666629045467041,0.6666629045467041
full_unrestricted,103415,5,Prepaid/gift/EBT card,0.7499193400144577,0.2499759346246719,56.24395050108433,18.74819509685039,0.3333370954532958,0.3333370954532958
full_unrestricted,103415,6,Bank account number payment,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,7,Online banking bill payment,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,8,Money order,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,10,Mobile payment app,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,11,Account-to-account transfer,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,13,Other payment method,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103415,14,Deduction from income,0.7499193400144577,0,56.24395050108433,0,0,0
full_unrestricted,103416,1,Cash,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,2,Check,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,3,Credit card,0.49994708597660065,0.24997438490390775,410.0002418857813,2.529740775227546,0.5000016840094302,0.006170095811631951
full_unrestricted,103416,4,Debit card,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,5,Prepaid/gift/EBT card,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,6,Bank account number payment,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,7,Online banking bill payment,0.49994708597660065,0.24997270107269287,410.0002418857813,407.47050111055376,0.49999831599056965,0.993829904188368
full_unrestricted,103416,8,Money order,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,10,Mobile payment app,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,11,Account-to-account transfer,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,13,Other payment method,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103416,14,Deduction from income,0.49994708597660065,0,410.0002418857813,0,0,0
full_unrestricted,103421,1,Cash,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,2,Check,2.0896272361278534,0.3099212944507599,103.32168637365103,55.78583300113678,0.14831415340137605,0.5399237561744173
full_unrestricted,103421,3,Credit card,2.0896272361278534,1.7797059416770935,103.32168637365103,47.53585337251424,0.851685846598624,0.46007624382558254
full_unrestricted,103421,4,Debit card,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,5,Prepaid/gift/EBT card,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,6,Bank account number payment,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,7,Online banking bill payment,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,8,Money order,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,10,Mobile payment app,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,11,Account-to-account transfer,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,13,Other payment method,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103421,14,Deduction from income,2.0896272361278534,0,103.32168637365103,0,0,0
full_unrestricted,103423,1,Cash,1.249779924750328,0.749796524643898,100.86105760931969,41.237924695014954,0.5999428457723762,0.4088587376780047
full_unrestricted,103423,2,Check,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,3,Credit card,1.249779924750328,0.2499922811985016,100.86105760931969,53.99833273887634,0.2000290421119088,0.5353734535288754
full_unrestricted,103423,4,Debit card,1.249779924750328,0.24999111890792847,100.86105760931969,5.6248001754283905,0.200028112115715,0.05576780879311989
full_unrestricted,103423,5,Prepaid/gift/EBT card,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,6,Bank account number payment,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,7,Online banking bill payment,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,8,Money order,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,10,Mobile payment app,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,11,Account-to-account transfer,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,13,Other payment method,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103423,14,Deduction from income,1.249779924750328,0,100.86105760931969,0,0,0
full_unrestricted,103424,1,Cash,0.7868094444274902,0.7868094444274902,3.934047222137451,3.934047222137451,1,1
full_unrestricted,103424,2,Check,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,3,Credit card,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,4,Debit card,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,5,Prepaid/gift/EBT card,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,6,Bank account number payment,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,7,Online banking bill payment,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,8,Money order,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,10,Mobile payment app,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,11,Account-to-account transfer,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,13,Other payment method,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103424,14,Deduction from income,0.7868094444274902,0,3.934047222137451,0,0,0
full_unrestricted,103429,1,Cash,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,2,Check,0.9999234825372696,0.2499760538339615,36.18465509548783,12.00135034456849,0.24999518283104655,0.3316696072657893
full_unrestricted,103429,3,Credit card,0.9999234825372696,0.7499474287033081,36.18465509548783,24.183304750919344,0.7500048171689535,0.6683303927342109
full_unrestricted,103429,4,Debit card,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,5,Prepaid/gift/EBT card,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,6,Bank account number payment,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,7,Online banking bill payment,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,8,Money order,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,10,Mobile payment app,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,11,Account-to-account transfer,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,13,Other payment method,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103429,14,Deduction from income,0.9999234825372696,0,36.18465509548783,0,0,0
full_unrestricted,103430,1,Cash,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,2,Check,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,3,Credit card,3.3558754920959473,0.5836332440376282,165.036620336771,9.904256151318549,0.17391385509154092,0.060012475601524604
full_unrestricted,103430,4,Debit card,3.3558754920959473,2.772242248058319,165.036620336771,155.13236418545245,0.8260861449084591,0.9399875243984754
full_unrestricted,103430,5,Prepaid/gift/EBT card,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,6,Bank account number payment,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,7,Online banking bill payment,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,8,Money order,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,10,Mobile payment app,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,11,Account-to-account transfer,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,13,Other payment method,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103430,14,Deduction from income,3.3558754920959473,0,165.036620336771,0,0,0
full_unrestricted,103433,1,Cash,7.247470378875732,1.1152600049972534,603.2571901559829,4.84022842168808,0.1538826579061174,0.00802349064490479
full_unrestricted,103433,2,Check,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,3,Credit card,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,4,Debit card,7.247470378875732,4.759883165359497,603.2571901559829,311.71036133050916,0.6567647629486243,0.5167122189623813
full_unrestricted,103433,5,Prepaid/gift/EBT card,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,6,Bank account number payment,7.247470378875732,1.372327208518982,603.2571901559829,286.70660040378567,0.18935257914525824,0.47526429039271384
full_unrestricted,103433,7,Online banking bill payment,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,8,Money order,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,10,Mobile payment app,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,11,Account-to-account transfer,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,13,Other payment method,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103433,14,Deduction from income,7.247470378875732,0,603.2571901559829,0,0,0
full_unrestricted,103436,1,Cash,1.2334414720535278,1.2334414720535278,22.343706488609314,22.343706488609314,1,1
full_unrestricted,103436,2,Check,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,3,Credit card,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,4,Debit card,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,5,Prepaid/gift/EBT card,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,6,Bank account number payment,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,7,Online banking bill payment,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,8,Money order,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,10,Mobile payment app,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,11,Account-to-account transfer,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,13,Other payment method,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103436,14,Deduction from income,1.2334414720535278,0,22.343706488609314,0,0,0
full_unrestricted,103437,1,Cash,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,2,Check,1.0829005241394043,1.0829005241394043,20.439747393131256,20.439747393131256,1,1
full_unrestricted,103437,3,Credit card,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,4,Debit card,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,5,Prepaid/gift/EBT card,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,6,Bank account number payment,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,7,Online banking bill payment,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,8,Money order,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,10,Mobile payment app,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,11,Account-to-account transfer,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,13,Other payment method,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103437,14,Deduction from income,1.0829005241394043,0,20.439747393131256,0,0,0
full_unrestricted,103439,1,Cash,4.499359667301178,0.24996498227119449,1219.3313730955124,2.499649822711945,0.055555679197597775,0.002050016818944052
full_unrestricted,103439,2,Check,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,3,Credit card,4.499359667301178,2.7496035397052765,1219.3313730955124,680.1515850126743,0.6111099674222207,0.5578070080211057
full_unrestricted,103439,4,Debit card,4.499359667301178,0.24996337294578552,1219.3313730955124,11.998241901397705,0.0555553215188328,0.009840017378489828
full_unrestricted,103439,5,Prepaid/gift/EBT card,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,6,Bank account number payment,4.499359667301178,0.49993443489074707,1219.3313730955124,429.19531497359276,0.11111235194732044,0.3519923496137035
full_unrestricted,103439,7,Online banking bill payment,4.499359667301178,0.7498933374881744,1219.3313730955124,95.48658138513565,0.16666667991402834,0.07831060816775688
full_unrestricted,103439,8,Money order,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,10,Mobile payment app,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,11,Account-to-account transfer,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,13,Other payment method,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103439,14,Deduction from income,4.499359667301178,0,1219.3313730955124,0,0,0
full_unrestricted,103440,1,Cash,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,2,Check,8.924506306648254,3.43828797340393,191.8989014804363,93.5214328765869,0.3852636611218034,0.4873474113457664
full_unrestricted,103440,3,Credit card,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,4,Debit card,8.924506306648254,5.486218333244324,191.8989014804363,98.37746860384941,0.6147363388781966,0.5126525886542336
full_unrestricted,103440,5,Prepaid/gift/EBT card,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,6,Bank account number payment,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,7,Online banking bill payment,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,8,Money order,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,10,Mobile payment app,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,11,Account-to-account transfer,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,13,Other payment method,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103440,14,Deduction from income,8.924506306648254,0,191.8989014804363,0,0,0
full_unrestricted,103446,1,Cash,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,2,Check,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,3,Credit card,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,4,Debit card,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,5,Prepaid/gift/EBT card,0.24998699128627777,0.24998699128627777,4.494766103327274,4.494766103327274,1,1
full_unrestricted,103446,6,Bank account number payment,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,7,Online banking bill payment,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,8,Money order,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,10,Mobile payment app,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,11,Account-to-account transfer,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,13,Other payment method,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103446,14,Deduction from income,0.24998699128627777,0,4.494766103327274,0,0,0
full_unrestricted,103451,1,Cash,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,2,Check,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,3,Credit card,2.5896583199501038,1.0246838331222534,207.1695472866297,78.8494209587574,0.39568302321133875,0.38060333669438967
full_unrestricted,103451,4,Debit card,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,5,Prepaid/gift/EBT card,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,6,Bank account number payment,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,7,Online banking bill payment,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,8,Money order,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,10,Mobile payment app,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,11,Account-to-account transfer,2.5896583199501038,1.5649744868278503,207.1695472866297,128.32012632787226,0.6043169767886613,0.6193966633056102
full_unrestricted,103451,13,Other payment method,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103451,14,Deduction from income,2.5896583199501038,0,207.1695472866297,0,0,0
full_unrestricted,103452,1,Cash,1.8807666301727295,0.571936845779419,39.68125512003898,12.945965230464935,0.3040977208995314,0.3262488848022158
full_unrestricted,103452,2,Check,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,3,Credit card,1.8807666301727295,0.9403833150863647,39.68125512003898,26.348421096801758,0.5,0.6640017060220416
full_unrestricted,103452,4,Debit card,1.8807666301727295,0.3684464693069458,39.68125512003898,0.3868687927722931,0.19590227910046856,0.00974940917574265
full_unrestricted,103452,5,Prepaid/gift/EBT card,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,6,Bank account number payment,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,7,Online banking bill payment,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,8,Money order,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,10,Mobile payment app,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,11,Account-to-account transfer,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,13,Other payment method,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103452,14,Deduction from income,1.8807666301727295,0,39.68125512003898,0,0,0
full_unrestricted,103453,1,Cash,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,2,Check,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,3,Credit card,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,4,Debit card,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,5,Prepaid/gift/EBT card,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,6,Bank account number payment,2.2165181636810303,2.2165181636810303,4433.036327362061,4433.036327362061,1,1
full_unrestricted,103453,7,Online banking bill payment,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,8,Money order,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,10,Mobile payment app,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,11,Account-to-account transfer,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,13,Other payment method,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103453,14,Deduction from income,2.2165181636810303,0,4433.036327362061,0,0,0
full_unrestricted,103454,1,Cash,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,2,Check,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,3,Credit card,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,4,Debit card,4.263444423675537,4.263444423675537,391.0059476011991,391.0059476011991,1,1
full_unrestricted,103454,5,Prepaid/gift/EBT card,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,6,Bank account number payment,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,7,Online banking bill payment,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,8,Money order,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,10,Mobile payment app,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,11,Account-to-account transfer,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,13,Other payment method,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103454,14,Deduction from income,4.263444423675537,0,391.0059476011991,0,0,0
full_unrestricted,103455,1,Cash,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,2,Check,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,3,Credit card,0.24995584785938263,0.24995584785938263,4.999116957187653,4.999116957187653,1,1
full_unrestricted,103455,4,Debit card,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,5,Prepaid/gift/EBT card,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,6,Bank account number payment,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,7,Online banking bill payment,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,8,Money order,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,10,Mobile payment app,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,11,Account-to-account transfer,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,13,Other payment method,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103455,14,Deduction from income,0.24995584785938263,0,4.999116957187653,0,0,0
full_unrestricted,103456,1,Cash,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,2,Check,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,3,Credit card,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,4,Debit card,1.056047111749649,1.056047111749649,195.99530362665652,195.99530362665652,1,1
full_unrestricted,103456,5,Prepaid/gift/EBT card,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,6,Bank account number payment,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,7,Online banking bill payment,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,8,Money order,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,10,Mobile payment app,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,11,Account-to-account transfer,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,13,Other payment method,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103456,14,Deduction from income,1.056047111749649,0,195.99530362665652,0,0,0
full_unrestricted,103463,1,Cash,1.2498921304941177,0.9999134540557861,21.513136155307294,9.89913712978363,0.7999997997111095,0.4601438422701337
full_unrestricted,103463,2,Check,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,3,Credit card,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,4,Debit card,1.2498921304941177,0.2499786764383316,21.513136155307294,9.11422254294157,0.20000020028889048,0.4236584790401696
full_unrestricted,103463,5,Prepaid/gift/EBT card,1.2498921304941177,0,21.513136155307294,2.4997764825820923,0,0.11619767868969663
full_unrestricted,103463,6,Bank account number payment,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,7,Online banking bill payment,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,8,Money order,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,10,Mobile payment app,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,11,Account-to-account transfer,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,13,Other payment method,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103463,14,Deduction from income,1.2498921304941177,0,21.513136155307294,0,0,0
full_unrestricted,103464,1,Cash,22.065964698791504,10.004507064819336,454.70860757827757,26.40860891342163,0.4533908760112925,0.05807809325200737
full_unrestricted,103464,2,Check,22.065964698791504,3.064134120941162,454.70860757827757,82.73162126541138,0.13886245912053766,0.18194426031657918
full_unrestricted,103464,3,Credit card,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,4,Debit card,22.065964698791504,8.997323513031006,454.70860757827757,345.56837739944456,0.40774666486816985,0.7599776464314134
full_unrestricted,103464,5,Prepaid/gift/EBT card,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,6,Bank account number payment,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,7,Online banking bill payment,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,8,Money order,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,10,Mobile payment app,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,11,Account-to-account transfer,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,13,Other payment method,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103464,14,Deduction from income,22.065964698791504,0,454.70860757827757,0,0,0
full_unrestricted,103465,1,Cash,8.000103950500488,8.000103950500488,18.0002338886261,18.0002338886261,1,1
full_unrestricted,103465,2,Check,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,3,Credit card,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,4,Debit card,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,5,Prepaid/gift/EBT card,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,6,Bank account number payment,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,7,Online banking bill payment,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,8,Money order,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,10,Mobile payment app,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,11,Account-to-account transfer,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,13,Other payment method,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103465,14,Deduction from income,8.000103950500488,0,18.0002338886261,0,0,0
full_unrestricted,103466,1,Cash,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,2,Check,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,3,Credit card,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,4,Debit card,0.5365491509437561,0.5365491509437561,10.730983018875122,10.730983018875122,1,1
full_unrestricted,103466,5,Prepaid/gift/EBT card,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,6,Bank account number payment,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,7,Online banking bill payment,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,8,Money order,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,10,Mobile payment app,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,11,Account-to-account transfer,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,13,Other payment method,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103466,14,Deduction from income,0.5365491509437561,0,10.730983018875122,0,0,0
full_unrestricted,103468,1,Cash,10.557608008384705,1.2282423973083496,1795.7265592050553,5.895563507080078,0.11633718512118434,0.003283107596119738
full_unrestricted,103468,2,Check,10.557608008384705,0,1795.7265592050553,0,0,0
